Seq.ID	Subtype	Type
gi|507054395|ref|WP_016125339.1|	bcrA	bacitracin
gi|507055561|ref|WP_016126482.1|	bcrA	bacitracin
gi|510143239|gb|AGN36970.1|	bcrA	bacitracin
gi|542061059|gb|ERI11611.1|	bcrA	bacitracin
gi|814314593|emb|CKF49145.1|	bcrA	bacitracin
gi|884875933|emb|CKG93789.1|	bcrA	bacitracin
gi|895736250|emb|COF64653.1|	bcrA	bacitracin
gi|895808656|emb|COR83787.1|	bcrA	bacitracin
YP_001373621	bcrA	bacitracin
ZP_04081918	bcrA	bacitracin
gb|AAA99505.1|ARO:3002988|bcrB	bcrB	bacitracin
A8A4L2	bacA	bacitracin
A0KQI1	bacA	bacitracin
A1AFX9	bacA	bacitracin
A4VLM0	bacA	bacitracin
A7FE74	bacA	bacitracin
A8YZV4	bacA	bacitracin
A9HXK3	bacA	bacitracin
ABM94007	bacA	bacitracin
ACB16010	bacA	bacitracin
ACQ53948	bacA	bacitracin
B1YIX1	bacA	bacitracin
B2VGJ3	bacA	bacitracin
B7LQD5	bacA	bacitracin
B7NJS0	bacA	bacitracin
B7VAE6	bacA	bacitracin
BAH17153	bacA	bacitracin
BAH65231	bacA	bacitracin
CAJ93947	bacA	bacitracin
CAS10898	bacA	bacitracin
CAY49038	bacA	bacitracin
EAS48788	bacA	bacitracin
EEQ96502	bacA	bacitracin
gi|324115360|gb|EGC09324.1|	bacA	bacitracin
gi|486204699|ref|WP_001551672.1|	bacA	bacitracin
gi|489058813|ref|WP_002968895.1|	bacA	bacitracin
gi|492817089|ref|WP_005974730.1|	bacA	bacitracin
gi|531238756|gb|EQF38518.1|	bacA	bacitracin
gi|585209153|gb|EWM45333.1|	bacA	bacitracin
gi|641685979|emb|CDN83808.1|	bacA	bacitracin
gi|673483687|gb|KFJ50164.1|	bacA	bacitracin
NP_289632	bacA	bacitracin
NP_462120	bacA	bacitracin
NP_645462	bacA	bacitracin
NP_745006	bacA	bacitracin
NP_764009	bacA	bacitracin
NP_831165	bacA	bacitracin
NP_840140	bacA	bacitracin
NP_843860	bacA	bacitracin
NP_977823	bacA	bacitracin
P67390	bacA	bacitracin
P94507	bacA	bacitracin
Q0K7S4	bacA	bacitracin
Q1LSL8	bacA	bacitracin
Q2KX31	bacA	bacitracin
Q2NWE3	bacA	bacitracin
Q4KC13	bacA	bacitracin
Q57JQ4	bacA	bacitracin
Q5L3H7	bacA	bacitracin
Q5P6K4	bacA	bacitracin
Q5WCX5	bacA	bacitracin
Q6D159	bacA	bacitracin
Q6HLG8	bacA	bacitracin
Q7N0B9	bacA	bacitracin
Q7VXA0	bacA	bacitracin
Q7W866	bacA	bacitracin
Q81T84	bacA	bacitracin
Q880L3	bacA	bacitracin
Q8XL56	bacA	bacitracin
Q8Y1I9	bacA	bacitracin
Q97KF6	bacA	bacitracin
Q9I2E5	bacA	bacitracin
Q9KIN5	bacA	bacitracin
YP_001007833	bacA	bacitracin
YP_001089504	bacA	bacitracin
YP_001124322	bacA	bacitracin
YP_001140148	bacA	bacitracin
YP_001155044	bacA	bacitracin
YP_001178170	bacA	bacitracin
YP_001187667	bacA	bacitracin
YP_001268143	bacA	bacitracin
YP_001308137	bacA	bacitracin
YP_001348697	bacA	bacitracin
YP_001374431	bacA	bacitracin
YP_001382798	bacA	bacitracin
YP_001389785	bacA	bacitracin
YP_001395695	bacA	bacitracin
YP_001416709	bacA	bacitracin
YP_001422387	bacA	bacitracin
YP_001434323	bacA	bacitracin
YP_001436495	bacA	bacitracin
YP_001455939	bacA	bacitracin
YP_001480516	bacA	bacitracin
YP_001487997	bacA	bacitracin
YP_001527590	bacA	bacitracin
YP_001563294	bacA	bacitracin
YP_001573343	bacA	bacitracin
YP_001590162	bacA	bacitracin
YP_001616633	bacA	bacitracin
YP_001639853	bacA	bacitracin
YP_001644180	bacA	bacitracin
YP_001669149	bacA	bacitracin
YP_001696597	bacA	bacitracin
YP_001749617	bacA	bacitracin
YP_001780068	bacA	bacitracin
YP_001785754	bacA	bacitracin
YP_001797193	bacA	bacitracin
YP_001886771	bacA	bacitracin
YP_001896735	bacA	bacitracin
YP_001898234	bacA	bacitracin
YP_001921729	bacA	bacitracin
YP_001925041	bacA	bacitracin
YP_002006347	bacA	bacitracin
YP_002042472	bacA	bacitracin
YP_002092118	bacA	bacitracin
YP_002217186	bacA	bacitracin
YP_002236533	bacA	bacitracin
YP_002260505	bacA	bacitracin
YP_002315561	bacA	bacitracin
YP_002421432	bacA	bacitracin
YP_002434803	bacA	bacitracin
YP_002479998	bacA	bacitracin
YP_002529178	bacA	bacitracin
YP_002552549	bacA	bacitracin
YP_002633428	bacA	bacitracin
YP_002638807	bacA	bacitracin
YP_002775228	bacA	bacitracin
YP_002800019	bacA	bacitracin
YP_002847905	bacA	bacitracin
YP_002852100	bacA	bacitracin
YP_002886367	bacA	bacitracin
YP_002890644	bacA	bacitracin
YP_002929946	bacA	bacitracin
YP_002931998	bacA	bacitracin
YP_002937728	bacA	bacitracin
YP_010878	bacA	bacitracin
YP_040163	bacA	bacitracin
YP_080399	bacA	bacitracin
YP_185622	bacA	bacitracin
YP_218139	bacA	bacitracin
YP_236080	bacA	bacitracin
YP_254125	bacA	bacitracin
YP_264987	bacA	bacitracin
YP_274443	bacA	bacitracin
YP_277581	bacA	bacitracin
YP_294981	bacA	bacitracin
YP_302125	bacA	bacitracin
YP_312012	bacA	bacitracin
YP_316450	bacA	bacitracin
YP_349555	bacA	bacitracin
YP_416126	bacA	bacitracin
YP_523088	bacA	bacitracin
YP_550152	bacA	bacitracin
YP_560128	bacA	bacitracin
YP_581244	bacA	bacitracin
YP_584847	bacA	bacitracin
YP_608499	bacA	bacitracin
YP_695835	bacA	bacitracin
YP_698526	bacA	bacitracin
YP_746446	bacA	bacitracin
YP_791281	bacA	bacitracin
YP_878662	bacA	bacitracin
YP_894098	bacA	bacitracin
YP_932216	bacA	bacitracin
YP_966872	bacA	bacitracin
YP_970399	bacA	bacitracin
YP_981592	bacA	bacitracin
YP_985461	bacA	bacitracin
YP_997055	bacA	bacitracin
ZP_00051658	bacA	bacitracin
ZP_00742443	bacA	bacitracin
ZP_01172287	bacA	bacitracin
ZP_01438526	bacA	bacitracin
ZP_01723236	bacA	bacitracin
ZP_02007607	bacA	bacitracin
ZP_02621059	bacA	bacitracin
ZP_02631430	bacA	bacitracin
ZP_02635322	bacA	bacitracin
ZP_02643483	bacA	bacitracin
ZP_02779032	bacA	bacitracin
ZP_02846059	bacA	bacitracin
ZP_02865688	bacA	bacitracin
ZP_02884769	bacA	bacitracin
ZP_02900713	bacA	bacitracin
ZP_02913367	bacA	bacitracin
ZP_03041263	bacA	bacitracin
ZP_03054084	bacA	bacitracin
ZP_03064089	bacA	bacitracin
ZP_03149247	bacA	bacitracin
ZP_03225116	bacA	bacitracin
ZP_03265942	bacA	bacitracin
ZP_03381912	bacA	bacitracin
ZP_03412557	bacA	bacitracin
ZP_03466816	bacA	bacitracin
ZP_03541894	bacA	bacitracin
ZP_03552050	bacA	bacitracin
ZP_03555962	bacA	bacitracin
ZP_03564086	bacA	bacitracin
ZP_03612802	bacA	bacitracin
ZP_03829223	bacA	bacitracin
ZP_03833009	bacA	bacitracin
ZP_03903435	bacA	bacitracin
ZP_03916453	bacA	bacitracin
ZP_03930663	bacA	bacitracin
ZP_03938934	bacA	bacitracin
ZP_03941859	bacA	bacitracin
ZP_03945515	bacA	bacitracin
ZP_03949893	bacA	bacitracin
ZP_03958019	bacA	bacitracin
ZP_03984017	bacA	bacitracin
ZP_04049838	bacA	bacitracin
ZP_04055725	bacA	bacitracin
ZP_04060511	bacA	bacitracin
ZP_04064297	bacA	bacitracin
ZP_04070977	bacA	bacitracin
ZP_04083542	bacA	bacitracin
ZP_04107441	bacA	bacitracin
ZP_04113961	bacA	bacitracin
ZP_04144736	bacA	bacitracin
ZP_04150458	bacA	bacitracin
ZP_04156234	bacA	bacitracin
ZP_04167983	bacA	bacitracin
ZP_04173668	bacA	bacitracin
ZP_04185253	bacA	bacitracin
ZP_04196507	bacA	bacitracin
ZP_04202328	bacA	bacitracin
ZP_04207693	bacA	bacitracin
ZP_04210257	bacA	bacitracin
ZP_04216757	bacA	bacitracin
ZP_04220669	bacA	bacitracin
ZP_04226949	bacA	bacitracin
ZP_04232797	bacA	bacitracin
ZP_04271500	bacA	bacitracin
ZP_04277914	bacA	bacitracin
ZP_04288431	bacA	bacitracin
ZP_04294082	bacA	bacitracin
ZP_04299687	bacA	bacitracin
ZP_04310898	bacA	bacitracin
ZP_04431003	bacA	bacitracin
ZP_04433866	bacA	bacitracin
ZP_04528247	bacA	bacitracin
ZP_04577926	bacA	bacitracin
ZP_04589788	bacA	bacitracin
ZP_04612440	bacA	bacitracin
ZP_04616832	bacA	bacitracin
ZP_04621202	bacA	bacitracin
ZP_04623431	bacA	bacitracin
ZP_04626871	bacA	bacitracin
ZP_04632979	bacA	bacitracin
ZP_04637931	bacA	bacitracin
ZP_04640456	bacA	bacitracin
ZP_04677702	bacA	bacitracin
gb|APB03218.1|ARO:3003984|BahA	BahA	bacitracin
gb|CAB51471.1|ARO:3004359|ACI-1	ACI-1	beta-lactam
U14748.1.gene2.p01	AER-1	beta-lactam
gb|APY23733.1|ARO:3004734|ARL-1	ARL-1	beta-lactam
gb|APY23841.1|ARO:3004735|ARL-2	ARL-2	beta-lactam
gb|APY23844.1|ARO:3004736|ARL-3	ARL-3	beta-lactam
gb|APY23838.1|ARO:3004737|ARL-4	ARL-4	beta-lactam
gb|APY23862.1|ARO:3004738|ARL-5	ARL-5	beta-lactam
gb|APY23865.1|ARO:3004739|ARL-6	ARL-6	beta-lactam
gb|AAG44836.1|ARO:3004740|AST-1	AST-1	beta-lactam
gb|ABU39980.1|ARO:3004749|BCL-1	BCL-1	beta-lactam
gb|AAZ04368.1|ARO:3002385|BEL-1	BEL-1	beta-lactam
FJ666063.1.gene1.p1	BEL-2	beta-lactam
GQ202694.1.gene1.p01	BEL-3	beta-lactam
gb|AAF61147.1|ARO:3004751|BES-1	BES-1	beta-lactam
gb|ADB56658.1|ARO:3004753|BIC-1	BIC-1	beta-lactam
gb|AKD43328.1|ARO:3004757|BKC-1	BKC-1	beta-lactam
AF367983.gene.p01	Bla1	beta-lactam
gi|1000870582|ref|WP_061130519.1|	Bla1	beta-lactam
gi|1002586184|ref|WP_061403071.1|	Bla1	beta-lactam
gi|1004356302|ref|WP_061531281.1|	Bla1	beta-lactam
gi|1005601753|ref|WP_061686617.1|	Bla1	beta-lactam
gi|1015500026|gb|KYZ69437.1|	Bla1	beta-lactam
gi|1039343368|ref|WP_064774771.1|	Bla1	beta-lactam
gi|1039343426|ref|WP_064774829.1|	Bla1	beta-lactam
gi|1039496703|ref|WP_064832898.1|	Bla1	beta-lactam
gi|446360416|ref|WP_000438271.1|	Bla1	beta-lactam
gi|446360417|ref|WP_000438272.1|	Bla1	beta-lactam
gi|497564895|ref|WP_009879079.1|	Bla1	beta-lactam
gi|499492073|ref|WP_011178713.1|	Bla1	beta-lactam
gi|499495027|ref|WP_011181667.1|	Bla1	beta-lactam
gi|504063842|ref|WP_014297836.1|	Bla1	beta-lactam
gi|507012710|ref|WP_016087828.1|	Bla1	beta-lactam
gi|507033190|ref|WP_016104889.1|	Bla1	beta-lactam
gi|648201854|ref|WP_025991661.1|	Bla1	beta-lactam
gi|657627600|ref|WP_029438368.1|	Bla1	beta-lactam
gi|727195486|ref|WP_033657164.1|	Bla1	beta-lactam
gi|727207933|ref|WP_033669393.1|	Bla1	beta-lactam
gi|727210355|ref|WP_033671602.1|	Bla1	beta-lactam
gi|727210742|ref|WP_033671989.1|	Bla1	beta-lactam
gi|727212957|ref|WP_033674199.1|	Bla1	beta-lactam
gi|727220229|ref|WP_033681185.1|	Bla1	beta-lactam
gi|727225380|ref|WP_033686294.1|	Bla1	beta-lactam
gi|727227558|ref|WP_033688435.1|	Bla1	beta-lactam
gi|727227623|ref|WP_033688499.1|	Bla1	beta-lactam
gi|727230589|ref|WP_033691456.1|	Bla1	beta-lactam
gi|727242222|ref|WP_033702175.1|	Bla1	beta-lactam
gi|727244348|ref|WP_033704294.1|	Bla1	beta-lactam
gi|727252882|ref|WP_033712221.1|	Bla1	beta-lactam
gi|740571340|ref|WP_038357150.1|	Bla1	beta-lactam
gi|742296668|ref|WP_038813211.1|	Bla1	beta-lactam
gi|752512297|ref|WP_041183913.1|	Bla1	beta-lactam
gi|752512606|ref|WP_041184222.1|	Bla1	beta-lactam
gi|752512994|ref|WP_041184610.1|	Bla1	beta-lactam
gi|752513304|ref|WP_041184920.1|	Bla1	beta-lactam
gi|752513503|ref|WP_041185119.1|	Bla1	beta-lactam
gi|752513602|ref|WP_041185218.1|	Bla1	beta-lactam
gi|754977161|ref|WP_042332928.1|	Bla1	beta-lactam
gi|755162754|ref|WP_042511893.1|	Bla1	beta-lactam
gi|755164762|ref|WP_042513561.1|	Bla1	beta-lactam
gi|755165485|ref|WP_042514223.1|	Bla1	beta-lactam
gi|755166687|ref|WP_042515379.1|	Bla1	beta-lactam
gi|755167242|ref|WP_042515933.1|	Bla1	beta-lactam
gi|757768775|ref|WP_042988862.1|	Bla1	beta-lactam
gi|757777248|ref|WP_042996083.1|	Bla1	beta-lactam
gi|822516809|ref|WP_046947358.1|	Bla1	beta-lactam
gi|822525995|ref|WP_046955909.1|	Bla1	beta-lactam
gi|846206765|ref|WP_047956979.1|	Bla1	beta-lactam
gi|872562437|ref|WP_048530006.1|	Bla1	beta-lactam
gi|872703846|ref|WP_048555500.1|	Bla1	beta-lactam
gi|896067497|ref|WP_049112183.1|	Bla1	beta-lactam
gi|919181707|ref|WP_052737305.1|	Bla1	beta-lactam
gi|958627347|gb|ALQ71041.1|	Bla1	beta-lactam
gi|983302545|ref|WP_060488855.1|	Bla1	beta-lactam
gi|983475161|ref|WP_060633135.1|	Bla1	beta-lactam
ZP_04096643	Bla1	beta-lactam
ZP_04145743	Bla1	beta-lactam
ZP_04284182	Bla1	beta-lactam
ZP_04323456	Bla1	beta-lactam
Q59517	blaF	beta-lactam
gi|1001706010|ref|WP_061263813.1|	blaF	beta-lactam
gi|1039518206|ref|WP_064850904.1|	blaF	beta-lactam
gi|1039537085|ref|WP_064867865.1|	blaF	beta-lactam
gi|1039545354|ref|WP_064875386.1|	blaF	beta-lactam
gi|1039555216|ref|WP_064884317.1|	blaF	beta-lactam
gi|1039567692|ref|WP_064895059.1|	blaF	beta-lactam
gi|1039573564|ref|WP_064900475.1|	blaF	beta-lactam
gi|1039595452|ref|WP_064913515.1|	blaF	beta-lactam
gi|1039597595|ref|WP_064914787.1|	blaF	beta-lactam
gi|1039610344|ref|WP_064925591.1|	blaF	beta-lactam
gi|1039621810|ref|WP_064935627.1|	blaF	beta-lactam
gi|1039668493|ref|WP_064960176.1|	blaF	beta-lactam
gi|1039950884|ref|WP_065019937.1|	blaF	beta-lactam
gi|1040006852|ref|WP_065069428.1|	blaF	beta-lactam
gi|1040008945|ref|WP_065071331.1|	blaF	beta-lactam
gi|1045340321|ref|WP_065458907.1|	blaF	beta-lactam
gi|1045505346|ref|WP_065516867.1|	blaF	beta-lactam
gi|489977344|ref|WP_003880494.1|	blaF	beta-lactam
gi|518177613|ref|WP_019347821.1|	blaF	beta-lactam
gi|656080105|ref|WP_029111145.1|	blaF	beta-lactam
gi|738436812|ref|WP_036388061.1|	blaF	beta-lactam
gi|738496032|ref|WP_036445106.1|	blaF	beta-lactam
gi|746271380|ref|WP_039319187.1|	blaF	beta-lactam
gi|746333595|ref|WP_039379124.1|	blaF	beta-lactam
gi|764947227|ref|WP_044517721.1|	blaF	beta-lactam
gi|937550678|ref|WP_054602039.1|	blaF	beta-lactam
gi|941305760|ref|WP_055113124.1|	blaF	beta-lactam
NC_010066.5774791.p01	blaZ	beta-lactam
ABB82608	blaZ	beta-lactam
FR823292.1.gene2.p01	blaZ	beta-lactam
gi|1044893320|ref|WP_065427607.1|	blaZ	beta-lactam
HE993884.1.gene8.p01	blaZ	beta-lactam
M60253.gene.p01	blaZ	beta-lactam
NC_003140.1122765.p01	blaZ	beta-lactam
NC_005011.2598316.p01	blaZ	beta-lactam
NC_005127.2610354.p01	blaZ	beta-lactam
NC_010063.5774822.p01	blaZ	beta-lactam
NP_765163	blaZ	beta-lactam
YP_001220629	blaZ	beta-lactam
ZP_03614478	blaZ	beta-lactam
gb|AAA92126.1|ARO:3004761|BRO-1	BRO-1	beta-lactam
gb|CAA90891.1|ARO:3004762|BRO-2	BRO-2	beta-lactam
AF313471.1.gene2.p01	CARB-1	beta-lactam
AF261825.2.gene41.p01	CARB-1	beta-lactam
ACJ61335	CARB-10	beta-lactam
P30897	CARB-10	beta-lactam
D13210.1.gene1.p01	CARB-12	beta-lactam
JQ364968.1.gene6.p01	CARB-14	beta-lactam
gb|CCW43444.1|ARO:3002255|CARB-16	CARB-16	beta-lactam
gb|AIL92326.1|ARO:3002254|CARB-17	CARB-17	beta-lactam
gb|AIL92327.1|ARO:3003174|CARB-18	CARB-18	beta-lactam
gb|AIL92328.1|ARO:3003175|CARB-19	CARB-19	beta-lactam
gb|AAZ91704.1|ARO:3002241|CARB-2	CARB-2	beta-lactam
gb|ATI44679.1|ARO:3003150|CARB-20	CARB-20	beta-lactam
gb|AGQ93789.1|ARO:3003176|CARB-21	CARB-21	beta-lactam
gb|BAC61820.1|ARO:3003151|CARB-22	CARB-22	beta-lactam
gb|AHJ02283.1|ARO:3003186|CARB-23	CARB-23	beta-lactam
S46063.1.gene1.p2	CARB-3	beta-lactam
AAA25979	CARB-3	beta-lactam
AAD43097	CARB-3	beta-lactam
ABV60286	CARB-3	beta-lactam
BAE71359	CARB-3	beta-lactam
gi|893786179|gb|KMX40042.1|	CARB-3	beta-lactam
gb|AAC09012.1|ARO:3002243|CARB-4	CARB-4	beta-lactam
AF135373.1.gene1.p01	CARB-5	beta-lactam
AF030945.1.gene1.p01	CARB-6	beta-lactam
AF409092.1.gene1.p01	CARB-7	beta-lactam
AY178993.1.gene1.p01	CARB-8	beta-lactam
AY248038.1.gene4.p01	CARB-9	beta-lactam
P30898	CblA-1	beta-lactam
gi|511019447|ref|WP_016273783.1|	CblA-1	beta-lactam
gb|ALF06101.1|ARO:3004764|CBP-1	CBP-1	beta-lactam
AAA21532	cepA	beta-lactam
gi|757765849|ref|WP_042986334.1|	cepA	beta-lactam
YP_098534	cepA	beta-lactam
YP_210868	cepA	beta-lactam
U38243.1.gene1.p01	CfxA	beta-lactam
AF118110.1.gene1.p01	CfxA2	beta-lactam
AAM48116	CfxA2	beta-lactam
AAM48117	CfxA2	beta-lactam
AAM48121	CfxA2	beta-lactam
AAM48122	CfxA2	beta-lactam
AAM48124	CfxA2	beta-lactam
AAM48125	CfxA2	beta-lactam
AF472622.2.gene1.p01	CfxA3	beta-lactam
ZP_04543532	CfxA3	beta-lactam
AY769933.1.gene1.p01	CfxA4	beta-lactam
AAV37206	CfxA5	beta-lactam
gb|ACT97371.1|ARO:3003097|CfxA6	CfxA6	beta-lactam
gb|AAL55262.1|ARO:3004766|CGA-1	CGA-1	beta-lactam
gb|BAL40892.1|ARO:3004768|CIA-1	CIA-1	beta-lactam
gb|BAL40893.1|ARO:3004769|CIA-2	CIA-2	beta-lactam
gb|BAL40894.1|ARO:3004770|CIA-3	CIA-3	beta-lactam
gb|BAL40895.1|ARO:3004771|CIA-4	CIA-4	beta-lactam
gb|AAL85333.1|ARO:3004773|CKO-1	CKO-1	beta-lactam
gb|CAB55427.1|ARO:3004775|CME-1	CME-1	beta-lactam
X92506.gene.p01	CTX-M-1	beta-lactam
gi|281335986|gb|ADA62550.1|	CTX-M-1	beta-lactam
AF255298.1.gene1.p1	CTX-M-10	beta-lactam
AAK08976	CTX-M-10	beta-lactam
ABM73648	CTX-M-10	beta-lactam
FR682582.1.gene1.p01	CTX-M-100	beta-lactam
HQ398214.1.gene1.p01	CTX-M-101	beta-lactam
HQ398215.1.gene1.p01	CTX-M-102	beta-lactam
HG423149.1.gene1.p01	CTX-M-103	beta-lactam
HQ833652.1.gene1.p01	CTX-M-104	beta-lactam
HQ833651.1.gene1.p01	CTX-M-105	beta-lactam
HQ913565.1.gene1.p01	CTX-M-106	beta-lactam
gb|AEM44650.1|ARO:3001967|CTX-M-107	CTX-M-107	beta-lactam
gb|AEM44651.1|ARO:3001968|CTX-M-108	CTX-M-108	beta-lactam
gb|AEM44654.1|ARO:3001969|CTX-M-109	CTX-M-109	beta-lactam
AY005110.1.gene1.p1	CTX-M-11	beta-lactam
JF274242.1.gene1.p01	CTX-M-110	beta-lactam
JF274243.1.gene1.p01	CTX-M-111	beta-lactam
JF274246.1.gene1.p01	CTX-M-112	beta-lactam
JF274247.1.gene1.p01	CTX-M-113	beta-lactam
GQ351346.1.gene1.p01	CTX-M-114	beta-lactam
gb|AIL54055.1|ARO:3001975|CTX-M-115	CTX-M-115	beta-lactam
JF966749.1.gene1.p01	CTX-M-116	beta-lactam
JN227085.1.gene1.p01	CTX-M-117	beta-lactam
AF305837.gene.p01	CTX-M-12	beta-lactam
gi|649725617|gb|AIC64331.1|	CTX-M-12	beta-lactam
gi|649725703|gb|AIC64374.1|	CTX-M-12	beta-lactam
gi|649725719|gb|AIC64382.1|	CTX-M-12	beta-lactam
gi|649725861|gb|AIC64453.1|	CTX-M-12	beta-lactam
gi|649725899|gb|AIC64472.1|	CTX-M-12	beta-lactam
JN790862.1.gene1.p01	CTX-M-121	beta-lactam
JN790863.1.gene1.p01	CTX-M-122	beta-lactam
JN790864.1.gene1.p01	CTX-M-123	beta-lactam
JQ429324.1.gene1.p01	CTX-M-124	beta-lactam
CAJ31231	CTX-M-124	beta-lactam
JQ724542.1.gene1.p1	CTX-M-125	beta-lactam
AB703103.1.gene1.p01	CTX-M-126	beta-lactam
JX017364.1.gene1.p01	CTX-M-129	beta-lactam
AF252623.2.gene1.p01	CTX-M-13	beta-lactam
JX017365.1.gene1.p01	CTX-M-130	beta-lactam
gb|AEW46676.3|ARO:3001990|CTX-M-131	CTX-M-131	beta-lactam
JN969893.2.gene1.p2	CTX-M-131	beta-lactam
JX313020.1.gene1.p1	CTX-M-132	beta-lactam
JX896165.1.gene1.p01	CTX-M-134	beta-lactam
gb|AGG08693.1|ARO:3001995|CTX-M-136	CTX-M-136	beta-lactam
AB900900.1.gene1.p01	CTX-M-137	beta-lactam
KC107824.1.gene1.p1	CTX-M-139	beta-lactam
AAF72530	CTX-M-14	beta-lactam
ABI20753	CTX-M-14	beta-lactam
ABY66120	CTX-M-14	beta-lactam
gi|315940009|gb|ADU56215.1|	CTX-M-14	beta-lactam
gi|315940011|gb|ADU56216.1|	CTX-M-14	beta-lactam
gi|315940013|gb|ADU56217.1|	CTX-M-14	beta-lactam
gi|384406791|gb|AFH89469.1|	CTX-M-14	beta-lactam
gi|388895076|gb|AFK82162.1|	CTX-M-14	beta-lactam
KC964871.1.gene1.p1	CTX-M-141	beta-lactam
KF240809.1.gene1.p01	CTX-M-142	beta-lactam
KJ020573.1.gene1.p01	CTX-M-144	beta-lactam
KF513180.1.gene1.p1	CTX-M-147	beta-lactam
KJ020574.1.gene1.p01	CTX-M-148	beta-lactam
AAY27811	CTX-M-15	beta-lactam
gi|401808275|gb|AFQ20798.1|	CTX-M-15	beta-lactam
gb|BAP34782.1|ARO:3002008|CTX-M-151	CTX-M-151	beta-lactam
KJ461948.1.gene1.p1	CTX-M-152	beta-lactam
gb|AIS67611.1|ARO:3003163|CTX-M-155	CTX-M-155	beta-lactam
gb|AIS67612.1|ARO:3003164|CTX-M-156	CTX-M-156	beta-lactam
gb|AIS67613.1|ARO:3003165|CTX-M-157	CTX-M-157	beta-lactam
gb|AIT97310.1|ARO:3003166|CTX-M-158	CTX-M-158	beta-lactam
gb|AJO16046.1|ARO:3003167|CTX-M-159	CTX-M-159	beta-lactam
AY029068.1.gene1.p1	CTX-M-16	beta-lactam
CAP45560	CTX-M-16	beta-lactam
gb|AJU57235.1|ARO:3003168|CTX-M-160	CTX-M-160	beta-lactam
AY033516.1.gene2.p01	CTX-M-17	beta-lactam
AF325134.1.gene1.p1	CTX-M-19	beta-lactam
DQ125241.gene.p01	CTX-M-2	beta-lactam
AJ416344.1.gene1.p01	CTX-M-20	beta-lactam
gb|CAD08929.1|ARO:3001883|CTX-M-21	CTX-M-21	beta-lactam
AY080894.1.gene1.p01	CTX-M-22	beta-lactam
gi|649725683|gb|AIC64364.1|	CTX-M-22	beta-lactam
gi|649725911|gb|AIC64478.1|	CTX-M-22	beta-lactam
AF488377.1.gene1.p1	CTX-M-23	beta-lactam
AY143430.1.gene1.p01	CTX-M-24	beta-lactam
AF518567.2.gene4.p01	CTX-M-25	beta-lactam
AY157676.1.gene1.p01	CTX-M-26	beta-lactam
AY156923.1.gene1.p01	CTX-M-27	beta-lactam
AJ549244.1.gene1.p01	CTX-M-28	beta-lactam
AY267213.1.gene1.p01	CTX-M-29	beta-lactam
gi|649725669|gb|AIC64357.1|	CTX-M-29	beta-lactam
Y10278.1.gene1.p01	CTX-M-3	beta-lactam
AAT35601	CTX-M-3	beta-lactam
BAC53608	CTX-M-3	beta-lactam
gi|281335928|gb|ADA62521.1|	CTX-M-3	beta-lactam
gi|342308399|gb|AEL20752.1|	CTX-M-3	beta-lactam
gi|649725597|gb|AIC64321.1|	CTX-M-3	beta-lactam
gi|649725599|gb|AIC64322.1|	CTX-M-3	beta-lactam
gi|649725603|gb|AIC64324.1|	CTX-M-3	beta-lactam
gi|649725605|gb|AIC64325.1|	CTX-M-3	beta-lactam
gi|649725609|gb|AIC64327.1|	CTX-M-3	beta-lactam
gi|649725625|gb|AIC64335.1|	CTX-M-3	beta-lactam
gi|649725629|gb|AIC64337.1|	CTX-M-3	beta-lactam
gi|649725635|gb|AIC64340.1|	CTX-M-3	beta-lactam
gi|649725643|gb|AIC64344.1|	CTX-M-3	beta-lactam
gi|649725645|gb|AIC64345.1|	CTX-M-3	beta-lactam
gi|649725651|gb|AIC64348.1|	CTX-M-3	beta-lactam
gi|649725665|gb|AIC64355.1|	CTX-M-3	beta-lactam
gi|649725673|gb|AIC64359.1|	CTX-M-3	beta-lactam
gi|649725711|gb|AIC64378.1|	CTX-M-3	beta-lactam
gi|649725717|gb|AIC64381.1|	CTX-M-3	beta-lactam
gi|649725729|gb|AIC64387.1|	CTX-M-3	beta-lactam
gi|649725731|gb|AIC64388.1|	CTX-M-3	beta-lactam
gi|649725733|gb|AIC64389.1|	CTX-M-3	beta-lactam
gi|649725735|gb|AIC64390.1|	CTX-M-3	beta-lactam
gi|649725745|gb|AIC64395.1|	CTX-M-3	beta-lactam
gi|649725749|gb|AIC64397.1|	CTX-M-3	beta-lactam
gi|649725755|gb|AIC64400.1|	CTX-M-3	beta-lactam
gi|649725763|gb|AIC64404.1|	CTX-M-3	beta-lactam
gi|649725767|gb|AIC64406.1|	CTX-M-3	beta-lactam
gi|649725769|gb|AIC64407.1|	CTX-M-3	beta-lactam
gi|649725787|gb|AIC64416.1|	CTX-M-3	beta-lactam
gi|649725789|gb|AIC64417.1|	CTX-M-3	beta-lactam
gi|649725807|gb|AIC64426.1|	CTX-M-3	beta-lactam
gi|649725817|gb|AIC64431.1|	CTX-M-3	beta-lactam
gi|649725843|gb|AIC64444.1|	CTX-M-3	beta-lactam
gi|649725845|gb|AIC64445.1|	CTX-M-3	beta-lactam
gi|649725849|gb|AIC64447.1|	CTX-M-3	beta-lactam
gi|649725873|gb|AIC64459.1|	CTX-M-3	beta-lactam
gi|649725879|gb|AIC64462.1|	CTX-M-3	beta-lactam
gi|649725883|gb|AIC64464.1|	CTX-M-3	beta-lactam
gi|649725905|gb|AIC64475.1|	CTX-M-3	beta-lactam
