Tag	SARG.Seq.ID	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S
	NC_006663.1.orf0.gene.p01	aminoglycoside	aminoglycoside__aad(6)	ANT(6)	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	AB104852.1.gene4.p01	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	ABF67771	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	ABO42050	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AF205943.1.gene15.p01	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AJ567827.1.gene1.p01	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	BAA78801	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gi|22094843|gb|AAM92010.1|AF527485_2	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gi|223886324|gb|ACN22617.1|	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gi|223886328|gb|ACN22620.1|	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gi|241992581|gb|ACS73641.1|	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gi|305670809|gb|ADM62671.1|	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gi|38231197|gb|AAR14532.1|	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gi|447129061|ref|WP_001206317.1|	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gi|502187851|ref|WP_012728223.1|	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gi|504871867|ref|WP_015058969.1|	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gi|53794413|gb|AAU93764.1|	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gi|58759041|gb|AAW81957.1|	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gi|62736928|gb|AAX97756.1|	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	YP_001144148	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	YP_002894485	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	ZP_01974653	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	ZP_03028124	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	ZP_03063004	aminoglycoside	aminoglycoside__aadA	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gb|AAL36430.1|ARO:3004692|aadA10	aminoglycoside	aminoglycoside__aadA10	aadA10	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AY758206.1.gene5.p01	aminoglycoside	aminoglycoside__aadA11	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	FJ381668.1.gene1.p01	aminoglycoside	aminoglycoside__aadA12	aadA12	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gb|ABW91178.1|ARO:3002613|aadA13	aminoglycoside	aminoglycoside__aadA13	aadA13	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AJ884726.1.gene1.p01	aminoglycoside	aminoglycoside__aadA14	aadA14	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	DQ393783.1.gene4.p01	aminoglycoside	aminoglycoside__aadA15	aadA15	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	EU675686.2.gene5.p01	aminoglycoside	aminoglycoside__aadA16	aadA16	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	FJ460181.2.gene3.p01	aminoglycoside	aminoglycoside__aadA17	aadA17	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	KJ363320.1.gene3.p01	aminoglycoside	aminoglycoside__aadA2	aadA2	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AY171244.1.gene1.p01	aminoglycoside	aminoglycoside__aadA21	aadA21	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AM261837.1.gene1.p01	aminoglycoside	aminoglycoside__aadA22	aadA22	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AJ809407.1.gene1.p01	aminoglycoside	aminoglycoside__aadA23	aadA23	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	DQ677333.1.gene1.p01	aminoglycoside	aminoglycoside__aadA24	aadA24	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gb|AET15272.1|ARO:3003197|aadA25	aminoglycoside	aminoglycoside__aadA25	aadA25	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gb|CTQ57092.1|ARO:3004682|aadA27	aminoglycoside	aminoglycoside__aadA27	aadA27	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AF047479.2.gene10.p01	aminoglycoside	aminoglycoside__aadA3	aadA3	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AY138986.1.gene1.p01	aminoglycoside	aminoglycoside__aadA4	aadA4	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	NC_010558.1.6275994.p01	aminoglycoside	aminoglycoside__aadA5	aadA5	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AM087411.1.gene3.p01	aminoglycoside	aminoglycoside__aadA6	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AM087405.1.gene3.p01	aminoglycoside	aminoglycoside__aadA6/aadA10	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AB114632.1.gene2.p01	aminoglycoside	aminoglycoside__aadA7	aadA7	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AY139603.1.gene1.p01	aminoglycoside	aminoglycoside__aadA8	aadA8	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gb|CAJ13568.1|ARO:3004704|aadA8b	aminoglycoside	aminoglycoside__aadA8b	aadA8b	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gb|ABG49324.1|ARO:3002609|aadA9	aminoglycoside	aminoglycoside__aadA9	aadA9	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	M26879.gene.p01	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|1021323235|ref|WP_063335491.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|1036102393|ref|WP_064671003.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|1039476118|ref|WP_064814315.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|504290343|ref|WP_014477445.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|504293267|ref|WP_014480369.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|504477632|ref|WP_014664734.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|505064509|ref|WP_015251611.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|505197081|ref|WP_015384183.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|505913051|ref|WP_015714371.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|516292737|ref|WP_017696044.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|518542328|ref|WP_019712535.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|545117546|ref|WP_021480175.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|639241482|ref|WP_024571810.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|639659608|ref|WP_024714945.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|657203716|ref|WP_029318148.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|658532949|ref|WP_029727170.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|695808225|ref|WP_032722230.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|695812370|ref|WP_032726253.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|727790979|ref|WP_033885128.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|740643923|ref|WP_038429371.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|749035552|ref|WP_040082373.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|751585223|ref|WP_041053663.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|752685555|ref|WP_041333494.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|754290639|ref|WP_041850110.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|760320840|ref|WP_043856858.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|764608193|ref|WP_044428795.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|814576192|ref|WP_046381214.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|827043802|ref|WP_047182932.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|896112410|ref|WP_049141107.1|	aminoglycoside	aminoglycoside__aadK	aadK	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gb|AAA27459.1|ARO:3004683|aadS	aminoglycoside	aminoglycoside__aadS	aadS	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	ACA48663	aminoglycoside	aminoglycoside__ANT(2'')-Ia	ANT(2'')-Ia	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(2'')	Yes	Yes	Yes
	CAG34229	aminoglycoside	aminoglycoside__ANT(2'')-Ia	ANT(2'')-Ia	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(2'')	Yes	Yes	Yes
	gi|499186167|ref|WP_010883707.1|	aminoglycoside	aminoglycoside__ANT(2'')-Ia	ANT(2'')-Ia	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(2'')	Yes	Yes	Yes
	X04555.1.orf0.gene.p01	aminoglycoside	aminoglycoside__ANT(2'')-Ia	ANT(2'')-Ia	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(2'')	Yes	Yes	Yes
	YP_001338814	aminoglycoside	aminoglycoside__ANT(2'')-Ia	ANT(2'')-Ia	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(2'')	Yes	Yes	Yes
	AF205943.1.gene7.p01	aminoglycoside	aminoglycoside__ANT(2'')-Ia	ANT(2'')-Ia	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(2'')	Yes	Yes	Yes
	X02340.1.orf0.gene.p01	aminoglycoside	aminoglycoside__ANT(3'')-IIa	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AAL51021	aminoglycoside	aminoglycoside__ANT(3'')-Ii-AAC(6')-IId fusion protein	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AAU89126	aminoglycoside	aminoglycoside__ANT(3'')-Ii-AAC(6')-IId fusion protein	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	AF453998.2.gene4.p01	aminoglycoside	aminoglycoside__ANT(3'')-Ii-AAC(6')-IId fusion protein	aadA-ANT(3'')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gb|ENU91137|ARO:3004090|ANT(3'')-IIb	aminoglycoside	aminoglycoside__ANT(3'')-IIb	ANT(3'')-IIb	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	gb|ENU37733|ARO:3004091|ANT(3'')-IIc	aminoglycoside	aminoglycoside__ANT(3'')-IIc	ANT(3'')-IIc	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(3'')	Yes	Yes	Yes
	EF540343.1.gene1.p01	aminoglycoside	aminoglycoside__ANT(4')-Ia	ANT(4')-Ia	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	gi|1027664803|ref|WP_063609470.1|	aminoglycoside	aminoglycoside__ANT(4')-Ia	ANT(4')-Ia	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	AAA92254	aminoglycoside	aminoglycoside__ANT(4')-Ib	ANT(4')-Ib	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	ACC96132	aminoglycoside	aminoglycoside__ANT(4')-Ib	ANT(4')-Ib	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	BAA06245	aminoglycoside	aminoglycoside__ANT(4')-Ib	ANT(4')-Ib	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	BAC98411	aminoglycoside	aminoglycoside__ANT(4')-Ib	ANT(4')-Ib	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	gi|486213268|ref|WP_001555819.1|	aminoglycoside	aminoglycoside__ANT(4')-Ib	ANT(4')-Ib	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	gi|487729826|ref|WP_001814058.1|	aminoglycoside	aminoglycoside__ANT(4')-Ib	ANT(4')-Ib	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	gi|909706753|ref|WP_049949954.1|	aminoglycoside	aminoglycoside__ANT(4')-Ib	ANT(4')-Ib	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	NP_863621	aminoglycoside	aminoglycoside__ANT(4')-Ib	ANT(4')-Ib	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	BAC00986	aminoglycoside	aminoglycoside__ANT(4')-Ib	ANT(4')-Ib	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	M98270.1.orf0.gene.p01	aminoglycoside	aminoglycoside__ANT(4')-IIa	ANT(4')-IIa	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	AY114142.1.gene1.p01	aminoglycoside	aminoglycoside__ANT(4')-IIb	ANT(4')-IIb	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(4')	Yes	Yes	Yes
	gi|486458841|gb|EOE03251.1|	aminoglycoside	aminoglycoside__ANT(6)-Ia	ANT(6)	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	gi|994929255|emb|CZA27509.1|	aminoglycoside	aminoglycoside__ANT(6)-Ia	ANT(6)	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	JQ861959.1.gene5.p01	aminoglycoside	aminoglycoside__ANT(6)-Ia	ANT(6)	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	FN594949.1.gene25.p01	aminoglycoside	aminoglycoside__ANT(6)-Ib	ANT(6)	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(6)	Yes	Yes	Yes
	AAX54909	aminoglycoside	aminoglycoside__ANT(9)-Ia	ANT(9)	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(9)	Yes	Yes	Yes
	Q07448	aminoglycoside	aminoglycoside__ANT(9)-Ia	ANT(9)	Enzymatic inactivation	Nucleotidyltransferases (Adenylyltransferases)	ANT(9)	Yes	Yes	Yes
	AY939911.1.gene1.p01	aminoglycoside	aminoglycoside__APH(2'')-Ie	APH(2'')-Ie	Enzymatic inactivation	Phosphotransferases	APH(2'')	Yes	Yes	Yes
	gb|AAW34150.1|ARO:3004191|APH(2'')-If	aminoglycoside	aminoglycoside__APH(2'')-If	APH(2'')-If	Enzymatic inactivation	Phosphotransferases	APH(2'')	Yes	Yes	Yes
	CP004067.1.gene46.p01	aminoglycoside	aminoglycoside__APH(2'')-Ig	APH(2'')-Ig	Enzymatic inactivation	Phosphotransferases	APH(2'')	Yes	Yes	Yes
	AF207840.gene.p01	aminoglycoside	aminoglycoside__APH(2'')-IIa	APH(2'')-IIa	Enzymatic inactivation	Phosphotransferases	APH(2'')	Yes	Yes	Yes
	AF337947.1.gene1.p01	aminoglycoside	aminoglycoside__APH(2'')-IIa	APH(2'')-IIa	Enzymatic inactivation	Phosphotransferases	APH(2'')	Yes	Yes	Yes
	U51479.gene.p01	aminoglycoside	aminoglycoside__APH(2'')-IIIa	APH(2'')-IIIa	Enzymatic inactivation	Phosphotransferases	APH(2'')	Yes	Yes	Yes
	AF016483.gene.p01	aminoglycoside	aminoglycoside__APH(2'')-IVa	APH(2'')-IVa	Enzymatic inactivation	Phosphotransferases	APH(2'')	Yes	Yes	Yes
	AAA88337	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	AAB34257	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	ACA35067	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	ACD76089	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	BAA08271	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	BAB93733	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	gi|11991641|gb|AAG42313.1|AF306519_1	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	Q03447	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	XP_001893601	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	XP_001914640	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	YP_001966537	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	YP_002791441	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	AF024666.2.gene42.p01	aminoglycoside	aminoglycoside__APH(3')-Ia	APH(3')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	AAA26700	aminoglycoside	aminoglycoside__APH(3'')-Ia	APH(3'')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes
	BAG17078	aminoglycoside	aminoglycoside__APH(3'')-Ia	APH(3'')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes
	X53527.1.gene1.p1	aminoglycoside	aminoglycoside__APH(3'')-Ia	APH(3'')-Ia	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes
	CAJ85716	aminoglycoside	aminoglycoside__APH(3')-Ib	APH(3')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	YP_112402	aminoglycoside	aminoglycoside__APH(3')-Ib	APH(3')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	M20305.1.gene1.p1	aminoglycoside	aminoglycoside__APH(3')-Ib	APH(3')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
	DQ464881.1.gene4.p01	aminoglycoside	aminoglycoside__APH(3'')-Ib	APH(3'')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes
	AF313472.2.gene15.p01	aminoglycoside	aminoglycoside__APH(3'')-Ib	APH(3'')-Ib	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes
	DQ336355.1.gene5.p01	aminoglycoside	aminoglycoside__APH(3'')-Ic	APH(3'')-Ic	Enzymatic inactivation	Phosphotransferases	APH(3'')	Yes	Yes	Yes
	gb|CAA23892.1|ARO:3002644|APH(3')-IIa	aminoglycoside	aminoglycoside__APH(3')-IIa	APH(3')-IIa	Enzymatic inactivation	Phosphotransferases	APH(3')	Yes	Yes	Yes
